name,tags,time,amountOfClients,cpuPercentage,cpuSystem,cpuUser,event,ramExternal,ramHeapTotal,ramHeapUsed,ramRss
usage_server,,1555699905640238594,40,0.007495315427857641,448000,1124000,generation,49584,12402688,9208896,44208128
usage_server,,1555699906560196064,44,0.0025031289111389077,452000,1132000,open,49851,12402688,9339664,44474368
usage_server,,1555699906560368278,44,0.0025046963055729288,452000,1132000,open,49851,12402688,9366128,44474368
usage_server,,1555699906846788923,46,0.001877346683354153,456000,1136000,open,50385,12402688,9462336,44474368
usage_server,,1555699906850079041,46,0.0018738288569644101,456000,1140000,open,50385,12402688,9493848,44474368
usage_server,,1555699907177239303,48,0.0031250000000000444,460000,1140000,open,50919,12402688,9586360,44474368
usage_server,,1555699907177463735,48,0.003121098626716612,464000,1140000,open,50919,12402688,9612760,44744704
usage_server,,1555699907249756992,48,0.0031269543464665928,464000,1140000,open,51453,12402688,9666552,44744704
usage_server,,1555699907249774126,48,0.003121098626716612,468000,1140000,open,51453,12402688,9696480,44744704
usage_server,,1555699907410555369,50,0.0037523452157598447,468000,1144000,open,51987,12402688,9785112,44744704
usage_server,,1555699907410611386,50,0.0037476577139288203,472000,1144000,open,51987,12402688,9815000,44744704
usage_server,,1555699907576213502,51,0.0037476577139288203,476000,1144000,open,52521,12402688,9886480,45010944
usage_server,,1555699907578587680,51,0.0037476577139288203,476000,1144000,open,52521,12402688,9913048,45010944
usage_server,,1555699907747719408,52,0.0062539086929330745,480000,1160000,open,53055,12402688,10027064,45191168
usage_server,,1555699907747771404,52,0.006246096189881367,480000,1156000,open,53055,12402688,10000560,45191168
usage_server,,1555699907873594620,52,0.00500312695434646,480000,1164000,open,53589,12402688,10087976,45191168
usage_server,,1555699907876671984,52,0.005617977528089901,480000,1164000,open,53589,12402688,10119464,45191168
usage_server,,1555699907989838483,53,0.006883604505632079,480000,1168000,open,49851,12402688,9280616,44445696
usage_server,,1555699907990027450,53,0.006883604505632079,480000,1172000,open,49851,12402688,9310424,44445696
usage_server,,1555699908272669244,59,0.006883604505632079,488000,1180000,open,50385,12402688,9495696,44711936
usage_server,,1555699908272716687,59,0.0068792995622264375,488000,1180000,open,50385,12402688,9522312,44711936
usage_server,,1555699908405781365,60,0.007509386733416723,492000,1184000,open,50919,12402688,9605584,44711936
usage_server,,1555699908405788004,60,0.007509386733416723,492000,1184000,open,50919,12402688,9631968,44711936
usage_server,,1555699908500823151,60,0.008130081300813052,492000,1188000,open,51453,12402688,9693256,44978176
usage_server,,1555699908500826017,60,0.008130081300813052,492000,1188000,open,51453,12402688,9723184,44978176
usage_server,,1555699908708798477,63,0.00563204005006257,492000,1196000,open,51987,12402688,9846648,44978176
usage_server,,1555699908711657779,63,0.0056214865708932304,496000,1196000,open,51987,12402688,9877968,44978176
usage_server,,1555699908963066376,67,0.0037570444583594487,500000,1200000,open,52521,12402688,10001832,45248512
usage_server,,1555699908963123071,67,0.003754693366708417,500000,1204000,open,52521,12402688,10031832,45248512
usage_server,,1555699909036518387,68,0.0037617554858934144,504000,1208000,open,53055,12402688,10115360,45412352
usage_server,,1555699909053885545,68,0.0037523452157598447,504000,1212000,open,53055,12402688,10146256,45412352
usage_server,,1555699909085854097,68,0.004391468005018773,504000,1216000,open,61514,12402688,10186648,45412352
usage_server,,1555699909088836377,68,0.004380475594493172,504000,1216000,open,57776,12402688,9431696,44900352
usage_server,,1555699909120178373,69,0.004380475594493172,504000,1224000,open,58043,12402688,9515864,44900352
usage_server,,1555699909120211196,69,0.004380475594493172,504000,1220000,open,58043,12402688,9489680,44900352
usage_server,,1555699909170311415,69,0.005018820577164407,504000,1224000,open,58577,12402688,9569728,44900352
usage_server,,1555699909170314795,69,0.005021971123666091,508000,1224000,open,58577,12402688,9595896,44900352
usage_server,,1555699909245887893,69,0.005642633228840177,508000,1224000,open,59111,12402688,9653704,44900352
usage_server,,1555699909246132344,69,0.005639097744360888,508000,1228000,open,59111,12402688,9683296,44900352
usage_server,,1555699909264763668,69,0.006265664160400974,512000,1228000,open,59645,12402688,9759888,45166592
usage_server,,1555699909264771465,69,0.006265664160400974,508000,1228000,open,59645,12402688,9733736,45166592
usage_server,,1555699909306435044,70,0.00564617314930993,516000,1228000,open,59912,12402688,9826392,45166592
usage_server,,1555699909309148112,70,0.0050093926111458575,516000,1228000,open,59912,12402688,9857120,45166592
usage_server,,1555699909542126248,74,0.006887914840325582,520000,1248000,open,61247,12402688,10035952,45658112
usage_server,,1555699909542126421,74,0.006887914840325582,520000,1248000,open,61247,12402688,10062528,45658112
usage_server,,1555699909569016858,74,0.006909547738693456,524000,1248000,open,61247,12402688,10097680,45658112
usage_server,,1555699909569273177,74,0.0069052102950407646,524000,1248000,open,61247,12402688,10127704,45658112
usage_server,,1555699909668627190,76,0.009481668773704155,540000,1264000,open,122290,16596992,10284728,46292992
usage_server,,1555699909671667994,76,0.009457755359394748,544000,1264000,open,122290,16596992,10315576,46292992
usage_server,,1555699909717097127,78,0.010113780025284402,548000,1264000,open,122290,16596992,10385776,46292992
usage_server,,1555699909717307823,78,0.010113780025284402,548000,1264000,open,122290,16596992,10411976,46292992
usage_server,,1555699909746630323,79,0.010113780025284402,556000,1264000,open,122290,16596992,10470248,46292992
usage_server,,1555699909750427719,79,0.0100819155639571,560000,1264000,open,122290,16596992,10502048,46292992
usage_server,,1555699909761175172,79,0.011378002528445008,564000,1272000,open,123091,16596992,10574800,46292992
usage_server,,1555699909761486236,79,0.01137081490840175,564000,1272000,open,123091,16596992,10604296,46292992
usage_server,,1555699909801354295,79,0.011994949494949503,564000,1276000,open,123892,16596992,10664520,46292992
usage_server,,1555699909804314729,79,0.011964735516372782,564000,1276000,open,123892,16596992,10694928,46292992
usage_server,,1555699910002419002,81,0.013249211356466839,564000,1284000,open,125227,16596992,10813128,46292992
usage_server,,1555699910005564216,81,0.012594458438287104,564000,1284000,open,125227,16596992,10843848,46292992
usage_server,,1555699910118402713,81,0.013240857503152625,564000,1288000,open,125761,16596992,10895152,46546944
usage_server,,1555699910118402723,81,0.013853904282115859,564000,1288000,open,125761,16596992,10921784,46546944
usage_server,,1555699910302574130,82,0.013871374527112179,572000,1288000,open,126295,16596992,11006080,46546944
usage_server,,1555699910305763363,82,0.013871374527112179,572000,1288000,open,126295,16596992,11037096,46546944
usage_server,,1555699910383527318,84,0.013862633900441068,576000,1292000,open,126829,16596992,11128744,46546944
usage_server,,1555699910383538327,84,0.01448362720403018,576000,1292000,open,126829,16596992,11155440,46817280
usage_server,,1555699910448682398,84,0.013880126182965302,576000,1296000,open,127363,16596992,11207280,46817280
usage_server,,1555699910448685010,84,0.013862633900441068,576000,1296000,open,127363,16596992,11236928,46817280
usage_server,,1555699910473592591,86,0.014520202020201989,580000,1300000,open,127363,16596992,11307256,46817280
usage_server,,1555699910473822478,86,0.014511041009463765,580000,1300000,open,127363,16596992,11337176,46817280
usage_server,,1555699910487930974,86,0.013240857503152625,580000,1304000,open,127897,16596992,11381200,46817280
usage_server,,1555699910489770581,86,0.013215859030836996,580000,1304000,open,127897,16596992,11416088,46817280
usage_server,,1555699910617378023,88,0.013199245757385292,588000,1304000,open,137157,16596992,11519152,47087616
usage_server,,1555699910617533965,88,0.013157894736842146,588000,1304000,open,137157,16596992,11549064,47087616
usage_server,,1555699910646916793,89,0.013157894736842146,588000,1308000,generation,137157,16596992,11601496,47087616
usage_server,,1555699910659764615,89,0.012484394506866447,592000,1308000,open,137424,16596992,11640496,47087616
usage_server,,1555699910660722290,89,0.012492192379762623,592000,1308000,open,137424,16596992,11669992,47087616
usage_server,,1555699910687382023,89,0.011912225705329127,592000,1312000,open,129681,16596992,10177208,47628288
usage_server,,1555699910692737729,89,0.011882426516572897,592000,1312000,open,129681,16596992,10208072,47628288
usage_server,,1555699910692809467,89,0.011271133375078235,596000,1312000,open,129681,16596992,10264160,47628288
usage_server,,1555699910692850040,89,0.01189730745147155,596000,1312000,open,129681,16596992,10237960,47628288
usage_server,,1555699910725152834,89,0.011257035647279534,596000,1316000,open,130215,16596992,10343576,47628288
usage_server,,1555699910725185538,89,0.011278195488721776,596000,1312000,open,130215,16596992,10317328,47628288
usage_server,,1555699910881853690,91,0.010012515644555742,596000,1324000,open,132351,16596992,10480160,47628288
usage_server,,1555699910884864814,91,0.011249999999999982,596000,1324000,open,132351,16596992,10510840,47628288
usage_server,,1555699910903218890,91,0.011249999999999982,596000,1328000,open,132351,16596992,10567368,47628288
usage_server,,1555699910903357279,91,0.011249999999999982,596000,1328000,open,132351,16596992,10541168,47628288
usage_server,,1555699911213686996,94,0.007499999999999951,600000,1332000,open,133419,16596992,10692176,47628288
usage_server,,1555699911216542546,94,0.008104738154613433,604000,1332000,open,133419,16596992,10723000,47628288
usage_server,,1555699911320353641,95,0.007504690431519689,604000,1336000,open,133953,16596992,10791216,47628288
usage_server,,1555699911320481535,95,0.006883604505632079,604000,1336000,open,133953,16596992,10817680,47628288
usage_server,,1555699911354592905,95,0.0068792995622264375,608000,1336000,open,133953,16596992,10852168,47628288
usage_server,,1555699911357541298,95,0.006857855361595999,608000,1336000,open,133953,16596992,10882584,47628288
usage_server,,1555699911461192115,95,0.007504690431519689,612000,1336000,open,135021,16596992,10946328,47628288
usage_server,,1555699911461421443,95,0.007504690431519689,616000,1336000,open,135021,16596992,11005584,47628288
usage_server,,1555699911461497762,95,0.007504690431519689,612000,1336000,open,135021,16596992,10972912,47628288
usage_server,,1555699911461608826,95,0.006883604505632079,616000,1336000,open,135021,16596992,11031752,47628288
usage_server,,1555699911505736256,95,0.007495315427857641,620000,1336000,open,135021,16596992,11068112,47628288
usage_server,,1555699911508636238,95,0.008099688473520272,620000,1336000,open,135021,16596992,11098520,47628288
usage_server,,1555699911512987551,95,0.00811485642946319,620000,1336000,open,135021,16596992,11128896,47628288
usage_server,,1555699911513117628,95,0.008109794135994997,620000,1340000,open,135021,16596992,11155112,47628288
usage_server,,1555699911627325192,95,0.008119925046845666,624000,1340000,open,137157,16596992,11257536,47898624
usage_server,,1555699911627578498,95,0.00811485642946319,624000,1340000,open,137157,16596992,11283936,47898624
usage_server,,1555699911802600417,95,0.0068792995622264375,628000,1340000,open,137691,16596992,11335088,47898624
